ID	symbol	chr	start	end	type
ENSG00000225833	GS1-594A7.3	chrX	15600001	15640000	antisense
ENSG00000147003	TMEM27	chrX	15680001	15720000	protein_coding
ENSG00000237539	GS1-594A7.5	chrX	15640001	15680000	processed_pseudogene
ENSG00000186312	CA5BP1	chrX	15680001	15720000	processed_transcript
ENSG00000169239	CA5B	chrX	15680001	15720000	protein_coding
ENSG00000200620	SNORA7	chrX	15720001	15760000	snoRNA
ENSG00000169249	ZRSR2	chrX	15800001	15840000	protein_coding
ENSG00000182287	AP1S2	chrX	15840001	15880000	protein_coding
ENSG00000200566	RNU5F-7P	chrX	15920001	15960000	snRNA
ENSG00000226536	SETP15	chrX	15920001	15960000	processed_pseudogene
ENSG00000126010	GRPR	chrX	16120001	16160000	protein_coding
ENSG00000238178	RP11-431J24.2	chrX	16160001	16200000	antisense
ENSG00000182798	MAGEB17	chrX	16160001	16200000	protein_coding
ENSG00000215313	RPL6P30	chrX	16200001	16240000	processed_pseudogene
ENSG00000252648	AC078993.1	chrX	16280001	16320000	miRNA
ENSG00000238623	AC073597.1	chrX	16360001	16400000	miRNA
ENSG00000235071	RP11-759L5.2	chrX	16480001	16520000	processed_pseudogene
ENSG00000265326	Metazoa_SRP	chrX	16520001	16560000	misc_RNA
ENSG00000047230	CTPS2	chrX	16720001	16760000	protein_coding
ENSG00000265144	MIR548AM	chrX	16640001	16680000	miRNA
ENSG00000169906	S100G	chrX	16640001	16680000	protein_coding
ENSG00000169895	SYAP1	chrX	16720001	16760000	protein_coding
ENSG00000238709	RNU7-56P	chrX	16760001	16800000	snRNA
ENSG00000086712	TXLNG	chrX	16800001	16840000	protein_coding
ENSG00000230180	CTD-2542O7.2	chrX	16800001	16840000	processed_pseudogene
ENSG00000102054	RBBP7	chrX	16880001	16920000	protein_coding
ENSG00000222736	RNU4-6P	chrX	16880001	16920000	snRNA
ENSG00000223498	RP11-716A19.3	chrX	16880001	16920000	processed_pseudogene
ENSG00000262537	Y_RNA	chrX	16920001	16960000	misc_RNA
ENSG00000169891	REPS2	chrX	16960001	17000000	protein_coding
ENSG00000201467	SNORA16	chrX	17040001	17080000	snoRNA
ENSG00000214322	CBX1P2	chrX	17080001	17120000	processed_pseudogene
ENSG00000214321	CBX1P4	chrX	17280001	17320000	processed_pseudogene
ENSG00000269874	snoU13	chrX	17360001	17400000	snoRNA
ENSG00000188158	NHS	chrX	17360001	17400000	protein_coding
ENSG00000265465	MIR4768	chrX	17440001	17480000	miRNA
ENSG00000235834	RP1-60N8.1	chrX	17520001	17560000	sense_intronic
ENSG00000230020	NHS-AS1	chrX	17560001	17600000	antisense
ENSG00000226153	RP3-389A20.5	chrX	17720001	17760000	processed_pseudogene
ENSG00000047634	SCML1	chrX	17720001	17760000	protein_coding
ENSG00000227873	RP3-389A20.2	chrX	17760001	17800000	processed_pseudogene
ENSG00000131831	RAI2	chrX	17840001	17880000	protein_coding
ENSG00000225066	RP1-272E8.1	chrX	17920001	17960000	processed_pseudogene
ENSG00000225882	RP3-410B11.1	chrX	18120001	18160000	lincRNA
ENSG00000177324	BEND2	chrX	18200001	18240000	protein_coding
ENSG00000102098	SCML2	chrX	18360001	18400000	protein_coding
ENSG00000235211	TMSB10P2	chrX	18320001	18360000	processed_pseudogene
ENSG00000262537	Y_RNA	chrX	18400001	18440000	misc_RNA
ENSG00000008086	CDKL5	chrX	18440001	18480000	protein_coding
ENSG00000236187	GJA6P	chrX	18520001	18560000	processed_pseudogene
ENSG00000102104	RS1	chrX	18680001	18720000	protein_coding
ENSG00000086717	PPEF1	chrX	18680001	18720000	protein_coding
ENSG00000237221	PPEF1-AS1	chrX	18680001	18720000	antisense
ENSG00000196564	RP3-499B10.3	chrX	18840001	18880000	processed_pseudogene
ENSG00000223018	AL096700.1	chrX	18880001	18920000	miRNA
ENSG00000224224	HAUS1P2	chrX	18880001	18920000	processed_pseudogene
ENSG00000044446	PHKA2	chrX	19000001	19040000	protein_coding
ENSG00000265326	Metazoa_SRP	chrX	18920001	18960000	misc_RNA
ENSG00000173698	GPR64	chrX	19120001	19160000	protein_coding
ENSG00000131828	PDHA1	chrX	19360001	19400000	protein_coding
ENSG00000180815	MAP3K15	chrX	19520001	19560000	protein_coding
ENSG00000262537	Y_RNA	chrX	19360001	19400000	misc_RNA
ENSG00000147010	SH3KBP1	chrX	19880001	19920000	protein_coding
ENSG00000173681	CXorf23	chrX	19960001	20000000	processed_transcript
ENSG00000262537	Y_RNA	chrX	20000001	20040000	misc_RNA
ENSG00000184368	MAP7D2	chrX	20120001	20160000	protein_coding
ENSG00000264566	MIR23C	chrX	20000001	20040000	miRNA
ENSG00000173674	EIF1AX	chrX	20120001	20160000	protein_coding
ENSG00000201882	snoU2-30	chrX	20120001	20160000	snoRNA
ENSG00000201592	snoU2_19	chrX	20120001	20160000	snoRNA
ENSG00000225037	EIF1AX-AS1	chrX	20120001	20160000	antisense
ENSG00000177189	RPS6KA3	chrX	20280001	20320000	protein_coding
ENSG00000271814	7SK	chrX	20440001	20480000	misc_RNA
ENSG00000263128	U6	chrX	21200001	21240000	snRNA
ENSG00000149970	CNKSR2	chrX	21360001	21400000	protein_coding
ENSG00000266822	AL928874.1	chrX	21560001	21600000	miRNA
ENSG00000185915	KLHL34	chrX	21640001	21680000	protein_coding
ENSG00000091482	SMPX	chrX	21760001	21800000	protein_coding
ENSG00000012174	MBTPS2	chrX	21840001	21880000	protein_coding
ENSG00000230797	YY2	chrX	21840001	21880000	protein_coding
ENSG00000262537	Y_RNA	chrX	21880001	21920000	misc_RNA
ENSG00000102172	SMS	chrX	21920001	21960000	protein_coding
ENSG00000102174	PHEX	chrX	22040001	22080000	protein_coding
ENSG00000265326	Metazoa_SRP	chrX	22040001	22080000	misc_RNA
ENSG00000224204	PHEX-AS1	chrX	22160001	22200000	antisense
ENSG00000175809	ZNF645	chrX	22280001	22320000	protein_coding
ENSG00000233067	RP11-40F8.2	chrX	23080001	23120000	lincRNA
ENSG00000231846	RP11-494I9.2	chrX	22440001	22480000	lincRNA
ENSG00000224396	METTL15P3	chrX	22440001	22480000	processed_pseudogene
ENSG00000263128	U6	chrX	22520001	22560000	snRNA
ENSG00000231011	RP11-494I9.1	chrX	22600001	22640000	processed_pseudogene
ENSG00000265819	AC092832.1	chrX	22640001	22680000	miRNA
ENSG00000237019	GS1-433O24.1	chrX	22680001	22720000	lincRNA
ENSG00000184735	DDX53	chrX	23000001	23040000	protein_coding
ENSG00000174028	FAM3C2	chrX	23080001	23120000	processed_pseudogene
ENSG00000221786	AC004673.1	chrX	23120001	23160000	miRNA
ENSG00000228610	GS1-590J15.1	chrX	23200001	23240000	processed_pseudogene
ENSG00000165186	PTCHD1	chrX	23320001	23360000	protein_coding
ENSG00000226774	RP11-654E17.2	chrX	23360001	23400000	processed_pseudogene
ENSG00000269874	snoU13	chrX	23520001	23560000	snoRNA
ENSG00000123131	PRDX4	chrX	23680001	23720000	protein_coding
ENSG00000123130	ACOT9	chrX	23760001	23800000	protein_coding
ENSG00000263425	AC131011.1	chrX	23760001	23800000	miRNA
ENSG00000233785	RP13-314C10.5	chrX	23800001	23840000	antisense
ENSG00000262537	Y_RNA	chrX	23800001	23840000	misc_RNA
ENSG00000130066	SAT1	chrX	23800001	23840000	protein_coding
ENSG00000184831	APOO	chrX	23920001	23960000	protein_coding
ENSG00000238103	RPL9P7	chrX	23840001	23880000	pseudogene
ENSG00000165182	CXorf58	chrX	23920001	23960000	protein_coding
ENSG00000174010	KLHL15	chrX	24040001	24080000	protein_coding
ENSG00000130741	EIF2S3	chrX	24040001	24080000	protein_coding
ENSG00000201407	SNORA68	chrX	24120001	24160000	snoRNA
ENSG00000234230	ZFX-AS1	chrX	24160001	24200000	antisense
ENSG00000005889	ZFX	chrX	24160001	24200000	protein_coding
ENSG00000264184	AC096509.1	chrX	24280001	24320000	miRNA
ENSG00000264746	AC004552.1	chrX	24360001	24400000	miRNA
ENSG00000225071	GS1-184P14.2	chrX	24440001	24480000	processed_pseudogene
ENSG00000067992	PDK3	chrX	24480001	24520000	protein_coding
ENSG00000214124	SNRPEP9	chrX	24520001	24560000	processed_pseudogene
ENSG00000265506	AC004656.1	chrX	24520001	24560000	miRNA
ENSG00000260822	GS1-358P8.4	chrX	24560001	24600000	sense_overlapping
ENSG00000102230	PCYT1B	chrX	24680001	24720000	protein_coding
ENSG00000226222	RP11-753E22.3	chrX	24640001	24680000	processed_pseudogene
ENSG00000236836	PCYT1B-AS1	chrX	24640001	24680000	antisense
ENSG00000236487	RP11-753E22.2	chrX	24680001	24720000	processed_pseudogene
ENSG00000101868	POLA1	chrX	24680001	24720000	protein_coding
ENSG00000264224	AC004655.1	chrX	24680001	24720000	miRNA
ENSG00000251869	SCARNA23	chrX	24760001	24800000	snoRNA
ENSG00000232472	EEF1B2P3	chrX	24800001	24840000	processed_pseudogene
ENSG00000004848	ARX	chrX	25000001	25040000	protein_coding
ENSG00000214111	RP1-258N20.3	chrX	25040001	25080000	processed_pseudogene
ENSG00000265326	Metazoa_SRP	chrX	25040001	25080000	misc_RNA
ENSG00000176812	RP11-629O4.1	chrX	25200001	25240000	processed_pseudogene
ENSG00000212075	AC112778.1	chrX	25200001	25240000	miRNA
ENSG00000229310	RPP40P1	chrX	25600001	25640000	processed_pseudogene
ENSG00000228519	RP11-298C3.2	chrX	25640001	25680000	processed_pseudogene
ENSG00000233403	RP11-86A5.1	chrX	25880001	25920000	lincRNA
ENSG00000176774	MAGEB18	chrX	26120001	26160000	protein_coding
ENSG00000232446	RP13-60P5.2	chrX	26160001	26200000	unprocessed_pseudogene
ENSG00000232030	MAGEB6P1	chrX	26160001	26200000	unprocessed_pseudogene
ENSG00000227511	GS1-466O4.2	chrX	26160001	26200000	unprocessed_pseudogene
ENSG00000176746	MAGEB6	chrX	26200001	26240000	protein_coding
ENSG00000232644	GS1-466O4.3	chrX	26200001	26240000	unprocessed_pseudogene
ENSG00000188408	MAGEB5	chrX	26200001	26240000	protein_coding
ENSG00000237171	GS1-466O4.5	chrX	26240001	26280000	unprocessed_pseudogene
ENSG00000228464	RP11-617O8.1	chrX	26360001	26400000	processed_pseudogene
ENSG00000231388	RP11-702C7.2	chrX	26480001	26520000	processed_pseudogene
ENSG00000230265	RP11-702C7.1	chrX	26560001	26600000	processed_pseudogene
ENSG00000259849	VENTXP1	chrX	26560001	26600000	lincRNA
ENSG00000236160	GS1-541M1.2	chrX	26640001	26680000	processed_pseudogene
ENSG00000236683	HMGA1P1	chrX	26760001	26800000	processed_pseudogene
ENSG00000265983	U1	chrX	26800001	26840000	snRNA
ENSG00000242021	RP11-268G12.3	chrX	27160001	27200000	lincRNA
ENSG00000228933	RP11-268G12.1	chrX	27400001	27440000	lincRNA
ENSG00000233807	RP11-268G12.2	chrX	27200001	27240000	processed_pseudogene
ENSG00000262537	Y_RNA	chrX	27240001	27280000	misc_RNA
ENSG00000235642	PTP4A1P5	chrX	27440001	27480000	processed_pseudogene
ENSG00000224960	SMEK3P	chrX	27480001	27520000	processed_pseudogene
ENSG00000223391	GS1-309P15.3	chrX	27520001	27560000	processed_pseudogene
ENSG00000238247	GS1-309P15.4	chrX	27520001	27560000	processed_pseudogene
ENSG00000189186	DCAF8L2	chrX	27600001	27640000	processed_transcript
ENSG00000231315	AC107613.1	chrX	27760001	27800000	pseudogene
ENSG00000177689	MAGEB10	chrX	27800001	27840000	protein_coding
ENSG00000229731	RP11-501H19.2	chrX	27800001	27840000	processed_pseudogene
ENSG00000226199	RP11-12D5.2	chrX	27840001	27880000	processed_pseudogene
ENSG00000232834	RP11-12D5.3	chrX	27840001	27880000	processed_pseudogene
ENSG00000228345	RP11-12D5.4	chrX	27840001	27880000	processed_pseudogene
ENSG00000233243	RP11-12D5.5	chrX	27880001	27920000	processed_pseudogene
ENSG00000224589	RP11-12D5.6	chrX	27880001	27920000	processed_pseudogene
ENSG00000226372	DCAF8L1	chrX	27960001	28000000	protein_coding
ENSG00000263509	AC078988.1	chrX	28360001	28400000	miRNA
ENSG00000223742	RP11-149B9.2	chrX	28600001	28640000	lincRNA
ENSG00000169306	IL1RAPL1	chrX	28600001	28640000	protein_coding
ENSG00000226436	RP1-22N22.1	chrX	28640001	28680000	processed_pseudogene
ENSG00000201025	SNORD74	chrX	28920001	28960000	snoRNA
ENSG00000237994	RP1-146A15.1	chrX	28960001	29000000	sense_intronic
ENSG00000227393	RP6-127F18.2	chrX	29360001	29400000	processed_pseudogene
ENSG00000264090	MIR4666B	chrX	29560001	29600000	miRNA
ENSG00000099399	MAGEB2	chrX	30200001	30240000	protein_coding
ENSG00000198798	MAGEB3	chrX	30240001	30280000	protein_coding
ENSG00000120289	MAGEB4	chrX	30240001	30280000	protein_coding
ENSG00000214107	MAGEB1	chrX	30240001	30280000	protein_coding
ENSG00000169297	NR0B1	chrX	30320001	30360000	protein_coding
ENSG00000266257	AC005926.1	chrX	30320001	30360000	miRNA
ENSG00000120280	CXorf21	chrX	30560001	30600000	protein_coding
ENSG00000178556	CKS1BP6	chrX	30600001	30640000	processed_pseudogene
ENSG00000232368	FTLP2	chrX	30640001	30680000	processed_pseudogene
ENSG00000198814	GK	chrX	30640001	30680000	protein_coding
ENSG00000229331	GK-IT1	chrX	30680001	30720000	sense_intronic
ENSG00000241886	RP11-242C19.2	chrX	30680001	30720000	sense_intronic
ENSG00000243055	GK-AS1	chrX	30720001	30760000	antisense
ENSG00000157625	TAB3	chrX	30960001	31000000	protein_coding
ENSG00000231542	TAB3-AS1	chrX	30840001	30880000	antisense
ENSG00000235512	TAB3-AS2	chrX	30840001	30880000	antisense
ENSG00000132446	FTHL17	chrX	31080001	31120000	protein_coding
ENSG00000198947	DMD	chrX	33320001	33360000	protein_coding
ENSG00000263128	U6	chrX	31360001	31400000	snRNA
ENSG00000236285	NPM1P8	chrX	32200001	32240000	processed_pseudogene
ENSG00000263600	MIR3915	chrX	32600001	32640000	miRNA
ENSG00000221348	MIR548F5	chrX	32640001	32680000	miRNA
ENSG00000236828	DMD-AS3	chrX	32760001	32800000	antisense
ENSG00000269874	snoU13	chrX	32840001	32880000	snoRNA
ENSG00000226781	TBCAP1	chrX	33040001	33080000	processed_pseudogene
ENSG00000215310	RP6-60B16.1	chrX	33400001	33440000	processed_pseudogene
ENSG00000233928	RP11-305F18.1	chrX	33720001	33760000	lincRNA
ENSG00000185448	FAM47A	chrX	34120001	34160000	protein_coding
ENSG00000185638	FTH1P14	chrX	34160001	34200000	processed_pseudogene
ENSG00000233571	RP11-545D19.1	chrX	34400001	34440000	lincRNA
ENSG00000236072	RP11-281B1.2	chrX	34400001	34440000	processed_pseudogene
ENSG00000147027	TMEM47	chrX	34640001	34680000	protein_coding
ENSG00000225384	RP13-643D4.1	chrX	34720001	34760000	processed_pseudogene
ENSG00000189132	FAM47B	chrX	34960001	35000000	protein_coding
ENSG00000222864	AL596268.1	chrX	35040001	35080000	miRNA
ENSG00000229347	RP11-504E21.1	chrX	35040001	35080000	processed_pseudogene
ENSG00000263128	U6	chrX	35600001	35640000	snRNA
ENSG00000230227	SIAH1P1	chrX	35640001	35680000	processed_pseudogene
ENSG00000233663	RP11-497J7.1	chrX	35720001	35760000	processed_pseudogene
ENSG00000233880	RP11-497J7.2	chrX	35760001	35800000	processed_pseudogene
ENSG00000189023	MAGEB16	chrX	35800001	35840000	protein_coding
ENSG00000165164	CXorf22	chrX	35920001	35960000	nonsense_mediated_decay
ENSG00000263128	U6	chrX	36040001	36080000	snRNA
ENSG00000267928	HMGB1P16	chrX	36200001	36240000	processed_pseudogene
ENSG00000268212	CXorf30	chrX	36240001	36280000	protein_coding
ENSG00000272999	RP11-87M18.2	chrX	36440001	36480000	antisense
ENSG00000269453	RPS15AP40	chrX	36360001	36400000	processed_pseudogene
ENSG00000221729	AL590285.1	chrX	36560001	36600000	miRNA
ENSG00000268258	RP11-492O8.1	chrX	36720001	36760000	processed_pseudogene
ENSG00000269062	BX842568.1	chrX	36960001	37000000	unprocessed_pseudogene
ENSG00000268867	BX842568.2	chrX	36960001	37000000	processed_pseudogene
ENSG00000268502	BX842568.4	chrX	37000001	37040000	unprocessed_pseudogene
ENSG00000269230	FAM47C	chrX	37000001	37040000	protein_coding
ENSG00000268451	FTH1P18	chrX	37040001	37080000	unprocessed_pseudogene
ENSG00000269664	RP11-31H15.2	chrX	37080001	37120000	unprocessed_pseudogene
ENSG00000269348	MOB1AP2	chrX	37120001	37160000	processed_pseudogene
ENSG00000268431	PRRG1	chrX	37200001	37240000	protein_coding
ENSG00000268169	RP11-357K9.2	chrX	37280001	37320000	unprocessed_pseudogene
ENSG00000267902	FTH1P19	chrX	37320001	37360000	unprocessed_pseudogene
ENSG00000269704	FTH1P27	chrX	37360001	37400000	unprocessed_pseudogene
ENSG00000268437	FAM47DP	chrX	37400001	37440000	processed_pseudogene
ENSG00000269670	LANCL3	chrX	37400001	37440000	protein_coding
ENSG00000269380	XK	chrX	37520001	37560000	protein_coding
ENSG00000268765	CYBB	chrX	37600001	37640000	protein_coding
ENSG00000165169	DYNLT3	chrX	37680001	37720000	protein_coding
ENSG00000259977	AL121578.2	chrX	37760001	37800000	lincRNA
ENSG00000224339	AL121578.5	chrX	37800001	37840000	processed_pseudogene
ENSG00000187516	CXorf27	chrX	37840001	37880000	protein_coding
ENSG00000229674	AL121578.7	chrX	37840001	37880000	processed_pseudogene
ENSG00000147041	SYTL5	chrX	37840001	37880000	protein_coding
ENSG00000221466	MIR548AJ2	chrX	37880001	37920000	miRNA
ENSG00000101955	SRPX	chrX	38080001	38120000	protein_coding
ENSG00000226679	RP13-43E11.1	chrX	38080001	38120000	antisense
ENSG00000156313	RPGR	chrX	38160001	38200000	protein_coding
ENSG00000252238	SNORA31	chrX	38160001	38200000	snoRNA
ENSG00000036473	OTC	chrX	38200001	38240000	protein_coding
ENSG00000227988	TDGF1P1	chrX	38240001	38280000	processed_pseudogene
ENSG00000232370	AF241726.2	chrX	38320001	38360000	processed_pseudogene
ENSG00000229735	FTLP16	chrX	38320001	38360000	processed_pseudogene
ENSG00000233007	AF241726.4	chrX	38360001	38400000	processed_pseudogene
ENSG00000156298	TSPAN7	chrX	38400001	38440000	protein_coding
ENSG00000238606	RNU7-7P	chrX	38440001	38480000	snRNA
ENSG00000235806	RP4-646N3.1	chrX	38600001	38640000	lincRNA
ENSG00000165175	MID1IP1	chrX	38640001	38680000	protein_coding
ENSG00000238123	MID1IP1-AS1	chrX	38640001	38680000	antisense
ENSG00000263128	U6	chrX	38920001	38960000	snRNA
ENSG00000224610	RP11-265P11.1	chrX	39120001	39160000	lincRNA
ENSG00000235304	RP11-265P11.2	chrX	39160001	39200000	lincRNA
ENSG00000236747	RP11-157D23.1	chrX	39240001	39280000	lincRNA
ENSG00000234191	RP11-157D23.2	chrX	39280001	39320000	lincRNA
ENSG00000263730	MIR3937	chrX	39520001	39560000	miRNA
ENSG00000265326	Metazoa_SRP	chrX	39640001	39680000	misc_RNA
ENSG00000228232	GAPDHP1	chrX	39640001	39680000	processed_pseudogene
ENSG00000263972	MIR1587	chrX	39680001	39720000	miRNA
ENSG00000263972	MIR1587	chrX	39680001	39720000	miRNA
ENSG00000214047	RPS11P7	chrX	39720001	39760000	processed_pseudogene
ENSG00000223486	AC092198.1	chrX	39840001	39880000	lincRNA
ENSG00000183337	BCOR	chrX	40000001	40040000	protein_coding
ENSG00000236393	RP11-320G24.1	chrX	40120001	40160000	lincRNA
ENSG00000269874	snoU13	chrX	40120001	40160000	snoRNA
ENSG00000214045	RP6-186E3.1	chrX	40200001	40240000	processed_pseudogene
ENSG00000262537	Y_RNA	chrX	40320001	40360000	misc_RNA
ENSG00000235685	RP11-126D17.1	chrX	40360001	40400000	processed_pseudogene
ENSG00000262276	U7	chrX	40360001	40400000	snRNA
ENSG00000182220	ATP6AP2	chrX	40440001	40480000	protein_coding
ENSG00000185753	CXorf38	chrX	40480001	40520000	protein_coding
ENSG00000180182	MED14	chrX	40560001	40600000	protein_coding
ENSG00000234636	MED14-AS1	chrX	40560001	40600000	antisense
ENSG00000214031	RP11-169L17.3	chrX	40600001	40640000	processed_pseudogene
ENSG00000237661	RP11-169L17.5	chrX	40680001	40720000	processed_pseudogene
ENSG00000238222	MKRN4P	chrX	40680001	40720000	processed_pseudogene
ENSG00000189145	RP11-77G22.2	chrX	40760001	40800000	processed_pseudogene
ENSG00000216866	RPS2P55	chrX	40760001	40800000	processed_pseudogene
ENSG00000237931	RP11-469E19.1	chrX	40920001	40960000	processed_pseudogene
ENSG00000124486	USP9X	chrX	40920001	40960000	retained_intron
ENSG00000223714	RP5-1172N10.2	chrX	41120001	41160000	lincRNA
ENSG00000262537	Y_RNA	chrX	41160001	41200000	misc_RNA
ENSG00000226641	RP13-13A3.1	chrX	41160001	41200000	processed_pseudogene
ENSG00000215301	DDX3X	chrX	41160001	41200000	protein_coding
ENSG00000265326	Metazoa_SRP	chrX	41200001	41240000	misc_RNA
ENSG00000188937	NYX	chrX	41280001	41320000	protein_coding
ENSG00000225238	RP1-169I5.4	chrX	41320001	41360000	processed_pseudogene
ENSG00000147044	CASK	chrX	41760001	41800000	protein_coding
ENSG00000233033	CASK-AS1	chrX	41360001	41400000	antisense
ENSG00000263128	U6	chrX	41400001	41440000	snRNA
ENSG00000265326	Metazoa_SRP	chrX	41480001	41520000	misc_RNA
ENSG00000217624	RP11-204C16.4	chrX	41520001	41560000	processed_pseudogene
ENSG00000265326	Metazoa_SRP	chrX	41520001	41560000	misc_RNA
ENSG00000171659	GPR34	chrX	41520001	41560000	protein_coding
ENSG00000171657	GPR82	chrX	41560001	41600000	protein_coding
ENSG00000229822	RP5-1174J21.2	chrX	41600001	41640000	processed_pseudogene
ENSG00000237875	RP5-1174J21.1	chrX	41640001	41680000	processed_pseudogene
ENSG00000263128	U6	chrX	41760001	41800000	snRNA
ENSG00000233103	RP11-524P6.1	chrX	41880001	41920000	lincRNA
ENSG00000228847	ATP5G2P4	chrX	41920001	41960000	processed_pseudogene
ENSG00000263128	U6	chrX	41960001	42000000	snRNA
ENSG00000228780	RP1-50A13.1	chrX	42000001	42040000	processed_pseudogene
ENSG00000263128	U6	chrX	42000001	42040000	snRNA
ENSG00000231772	RP1-154K9.2	chrX	42080001	42120000	lincRNA
ENSG00000102055	PPP1R2P9	chrX	42600001	42640000	processed_pseudogene
ENSG00000224294	RP3-326I13.1	chrX	43000001	43040000	lincRNA
ENSG00000237206	IMPDH1P4	chrX	43120001	43160000	processed_pseudogene
ENSG00000189221	MAOA	chrX	43480001	43520000	protein_coding
ENSG00000069535	MAOB	chrX	43720001	43760000	protein_coding
ENSG00000124479	NDP	chrX	43800001	43840000	protein_coding
ENSG00000236276	NDP-AS1	chrX	43800001	43840000	antisense
ENSG00000214019	RP6-218J18.2	chrX	43880001	43920000	processed_pseudogene
ENSG00000183690	EFHC2	chrX	44200001	44240000	protein_coding
ENSG00000198414	TATDN2P1	chrX	44120001	44160000	processed_pseudogene
ENSG00000214018	RRM2P3	chrX	44160001	44200000	processed_pseudogene
ENSG00000262537	Y_RNA	chrX	44240001	44280000	misc_RNA
ENSG00000224054	RP4-551E13.2	chrX	44320001	44360000	processed_pseudogene
ENSG00000215035	FDPSP5	chrX	44320001	44360000	processed_pseudogene
ENSG00000069509	FUNDC1	chrX	44400001	44440000	protein_coding
ENSG00000252120	AL136137.1	chrX	44400001	44440000	miRNA
ENSG00000233543	CHTF8P1	chrX	44480001	44520000	processed_pseudogene
ENSG00000229168	RPL19P20	chrX	44480001	44520000	processed_pseudogene
ENSG00000214016	RP6-105D16.1	chrX	44600001	44640000	processed_pseudogene
ENSG00000265326	Metazoa_SRP	chrX	44600001	44640000	misc_RNA
ENSG00000189037	DUSP21	chrX	44680001	44720000	protein_coding
ENSG00000147050	KDM6A	chrX	44720001	44760000	protein_coding
ENSG00000263128	U6	chrX	44720001	44760000	snRNA
ENSG00000147113	CXorf36	chrX	45040001	45080000	protein_coding
ENSG00000229491	RP11-342D14.1	chrX	45040001	45080000	antisense
ENSG00000237782	RP1-192P9.1	chrX	45240001	45280000	processed_pseudogene
ENSG00000229563	RP11-245M24.1	chrX	45360001	45400000	lincRNA
ENSG00000214282	KRT8P14	chrX	45480001	45520000	processed_pseudogene
ENSG00000268420	RP6-99M1.1	chrX	45560001	45600000	processed_pseudogene
ENSG00000269317	MIR221	chrX	45600001	45640000	miRNA
ENSG00000268666	MIR222	chrX	45600001	45640000	miRNA
ENSG00000231566	RP5-1158E12.3	chrX	45680001	45720000	lincRNA
ENSG00000268513	SNORD77	chrX	45720001	45760000	snoRNA
ENSG00000269029	RP5-1158E12.2	chrX	45760001	45800000	processed_pseudogene
ENSG00000269675	RP5-1158E12.1	chrX	45760001	45800000	lincRNA
ENSG00000214009	PCNAP3	chrX	45880001	45920000	processed_pseudogene
ENSG00000229145	ACTBP1	chrX	46120001	46160000	processed_pseudogene
ENSG00000236751	RP1-30G7.2	chrX	46160001	46200000	lincRNA
ENSG00000231235	RP11-75A9.1	chrX	46240001	46280000	processed_pseudogene
ENSG00000235587	GAPDHP65	chrX	46280001	46320000	processed_pseudogene
ENSG00000224072	RP11-75A9.3	chrX	46280001	46320000	processed_pseudogene
ENSG00000251192	ZNF674	chrX	46400001	46440000	protein_coding
ENSG00000147119	CHST7	chrX	46400001	46440000	protein_coding
ENSG00000271342	SLC9A7	chrX	46600001	46640000	protein_coding
ENSG00000213997	PGAM1P7	chrX	46480001	46520000	processed_pseudogene
ENSG00000226048	YBX1P8	chrX	46520001	46560000	processed_pseudogene
ENSG00000215284	RP11-198M15.1	chrX	46560001	46600000	processed_pseudogene
ENSG00000271091	RP2	chrX	46680001	46720000	protein_coding
ENSG00000270459	CXorf31	chrX	46720001	46760000	protein_coding
ENSG00000271363	PHF16	chrX	46760001	46800000	protein_coding
ENSG00000270349	RGN	chrX	46920001	46960000	protein_coding
ENSG00000263128	U6	chrX	46920001	46960000	snRNA
ENSG00000271665	RNU12-2P	chrX	46960001	47000000	snRNA
ENSG00000270272	NDUFB11	chrX	47000001	47040000	protein_coding
ENSG00000271352	RBM10	chrX	47000001	47040000	protein_coding
ENSG00000270803	CTD-2522E6.4	chrX	47000001	47040000	processed_pseudogene
ENSG00000271310	UBA1	chrX	47040001	47080000	protein_coding
ENSG00000271674	INE1	chrX	47040001	47080000	sense_intronic
ENSG00000270633	CDK16	chrX	47040001	47080000	protein_coding
ENSG00000102226	USP11	chrX	47080001	47120000	protein_coding
ENSG00000237623	RP11-571E6.1	chrX	47120001	47160000	processed_pseudogene
ENSG00000269874	snoU13	chrX	47120001	47160000	snoRNA
ENSG00000265326	Metazoa_SRP	chrX	47120001	47160000	misc_RNA
ENSG00000203402	RP11-571E6.3	chrX	47120001	47160000	lincRNA
ENSG00000263128	U6	chrX	47200001	47240000	snRNA
ENSG00000147117	ZNF157	chrX	47200001	47240000	protein_coding
ENSG00000221459	SNORA11C	chrX	47240001	47280000	snoRNA
ENSG00000232009	RP11-571E6.4	chrX	47240001	47280000	processed_pseudogene
ENSG00000147124	ZNF41	chrX	47320001	47360000	protein_coding
ENSG00000196741	CXorf24	chrX	47320001	47360000	protein_coding
ENSG00000235636	NUS1P1	chrX	47360001	47400000	processed_pseudogene
ENSG00000078061	ARAF	chrX	47400001	47440000	protein_coding
ENSG00000008056	SYN1	chrX	47440001	47480000	protein_coding
ENSG00000102265	TIMP1	chrX	47440001	47480000	protein_coding
ENSG00000263858	MIR4769	chrX	47440001	47480000	miRNA
ENSG00000126759	CFP	chrX	47480001	47520000	protein_coding
ENSG00000126767	ELK1	chrX	47480001	47520000	protein_coding
ENSG00000126756	UXT	chrX	47480001	47520000	protein_coding
ENSG00000187893	CXXC1P1	chrX	47560001	47600000	processed_transcript
